High_regress,Low_regress,Open_regress,Close_regress,High_RNN,Low_RNN,Open_RNN,Close_RNN,Target_high,Target_low
321.20142,318.0403,319.76257,320.77646,0.7643678,0.76580966,0.7678846,0.7649157,269.9599914550781,260.29998779296875
234.82776,229.19409,232.16449,231.31557,0.4831515,0.48409173,0.49716085,0.48878762,270.6499938964844,265.3999938964844
276.25986,269.9133,273.344,272.36823,0.34607282,0.34705,0.35788712,0.3506197,268.9200134277344,263.1099853515625
249.3536,243.52075,246.63782,245.75755,0.14636181,0.14723413,0.15528902,0.1497034,270.1099853515625,264.5
276.10477,269.7688,273.1955,272.22223,0.24623588,0.2466575,0.25623304,0.24962689,274.29998779296875,266.3699951171875
266.23306,260.11847,263.42053,262.49088,0.072100274,0.07215309,0.07864769,0.073861726,269.4800109863281,263.25
259.2995,253.32939,256.54715,255.64522,0.59144783,0.5942132,0.59340525,0.5914201,267.1099853515625,261.6099853515625
261.42792,255.4273,258.66693,257.76007,0.7972584,0.79831386,0.7956461,0.79483974,268.69000244140625,259.6499938964844
269.154,262.97824,266.31592,265.37448,0.81003064,0.8109724,0.80836606,0.80758625,262.0400085449219,255.72999572753903
261.8127,255.78796,259.03696,258.12436,0.8021134,0.8031252,0.8004775,0.79968214,265.8299865722656,256.8599853515625
264.64264,258.55667,261.84076,260.91626,0.8057455,0.806725,0.80409575,0.8033075,267.0,260.6300048828125
273.6176,267.33597,270.7317,269.769,0.7459041,0.7474357,0.7445658,0.74368024,266.6000061035156,261.0400085449219
278.62296,272.2291,275.688,274.70322,0.7667785,0.7681133,0.7653115,0.76445556,273.29998779296875,264.1400146484375
277.56793,271.19284,274.63983,273.65845,0.75739396,0.75881696,0.7559856,0.75511456,276.67999267578125,269.989990234375
242.6159,236.85962,239.91324,239.04344,0.7806091,0.78181595,0.77906936,0.77823514,276.489990234375,271.8299865722656
272.23486,265.97427,269.35544,268.3963,0.8044566,0.8054487,0.8030006,0.8021279,274.79998779296875,271.8500061035156
274.19897,267.8931,271.29938,270.33124,0.8107268,0.8116658,0.80915606,0.80833757,275.44000244140625,271.5
275.88467,269.54025,272.96802,271.99228,0.80910134,0.81007975,0.8080669,0.80702883,273.989990234375,270.3999938964844
295.58203,289.10193,292.6125,291.70926,0.46443287,0.46641496,0.47234502,0.46724507,277.3999938964844,270.3599853515625
249.29803,243.43083,246.55753,245.6683,0.13792084,0.13754807,0.14182958,0.13772269,276.5,272.6400146484375
378.54056,375.37796,377.5359,378.5419,0.01374538,0.012980834,0.015667764,0.01267377,270.0,263.5299987792969
267.72488,261.54755,264.87695,263.93307,0.008113414,0.00701763,0.008560238,0.0061484245,267.260009765625,260.04998779296875
233.51106,227.8334,230.80853,229.94637,0.58281195,0.5820236,0.5726905,0.5738423,261.489990234375,257.1199951171875
286.0501,279.4814,283.03644,282.01675,0.37683597,0.37714103,0.37712175,0.37446794,259.5,252.6199951171875
255.88878,249.9284,253.12247,252.2183,0.10417955,0.10239484,0.10573132,0.1021294,259.760009765625,254.5500030517578
272.17294,265.91177,269.29272,268.33334,0.1664629,0.16505307,0.16764559,0.1640346,257.0,252.67999267578125
277.49622,271.11594,274.564,273.58118,0.32105532,0.31879082,0.3197728,0.3163902,257.7699890136719,252.07000732421875
262.46848,256.4176,259.67816,258.75974,0.29122397,0.28919157,0.29083535,0.28721163,259.42999267578125,254.5
272.16968,265.90445,269.28653,268.32608,-0.008694444,-0.009680072,-0.0050991774,-0.008902149,261.4800109863281,256.2799987792969
280.1569,273.7144,277.19675,276.20157,0.30572692,0.30352277,0.3056902,0.30177757,265.92999267578125,257.8999938964844
268.38116,262.19235,265.5291,264.5832,0.1079986,0.10667341,0.11024674,0.10639925,267.3800048828125,264.0599975585937
273.83722,267.53073,270.93497,269.9662,0.8036844,0.804657,0.8022239,0.8013377,267.3999938964844,261.010009765625
275.70837,269.35773,272.78622,271.80862,0.81059474,0.8115318,0.8089495,0.8081617,265.8900146484375,260.54998779296875
267.71463,261.544,264.8714,263.92926,0.8080661,0.8090257,0.8064209,0.805632,263.6700134277344,257.75
264.89813,258.78223,262.0765,261.14462,0.8115865,0.81251454,0.80991715,0.80914026,260.4100036621094,256.1199951171875
278.9288,272.50327,275.9732,274.98068,0.7707569,0.77215326,0.7750649,0.77175546,256.17999267578125,253.6699981689453
267.37582,261.19354,264.52222,263.57663,0.74537414,0.7463641,0.7463014,0.74409753,259.67999267578125,255.6300048828125
269.26056,263.03458,266.38748,265.43314,0.79060125,0.7917195,0.78910786,0.7882515,262.6099853515625,257.0
277.72287,271.30676,274.7666,273.77484,0.8084476,0.809422,0.8072123,0.8062555,265.9800109863281,259.32000732421875
288.40933,281.75443,285.3489,284.3102,0.8045182,0.80550873,0.80288446,0.80208886,270.9700012207031,264.739990234375
272.81284,266.49997,269.8998,268.92795,0.7765005,0.77774453,0.77506214,0.77418554,273.2699890136719,267.0199890136719
275.9893,269.6287,273.06183,272.082,0.7986158,0.7996591,0.7969936,0.79619163,275.1199951171875,267.1000061035156
252.08054,246.15953,249.31886,248.41957,0.7931564,0.79424894,0.79155946,0.7907464,272.79998779296875,268.0599975585937
284.8006,278.24808,281.79077,280.77353,0.4463013,0.44805804,0.44937494,0.4462611,270.8500061035156,264.25
267.60422,261.4317,264.75897,263.8162,0.024633443,0.023445494,0.026954347,0.023470484,266.989990234375,256.6000061035156
261.5918,255.54611,258.7998,257.8815,0.06808158,0.06670623,0.06903207,0.06585941,262.8800048828125,257.5
263.27594,257.1938,260.46838,259.54294,0.014969794,0.0138848135,0.017804734,0.014174136,264.6000061035156,258.0299987792969
276.23218,269.86432,273.30103,272.31967,0.02607014,0.025622925,0.02979178,0.026112579,269.8699951171875,264.5
268.1746,261.98038,265.3174,264.3698,0.07232984,0.071037054,0.07497076,0.07111404,271.4700012207031,266.8099975585937
412.1719,408.48312,411.1393,411.91055,0.014226563,0.01314372,0.01756319,0.013716789,275.79998779296875,270.5
584.0407,575.95703,580.15173,580.8431,0.057659358,0.056683782,0.05920681,0.056047343,272.0199890136719,252.8099975585937
158.81906,152.89285,154.16724,156.41866,-0.01756012,-0.018379865,-0.013296683,-0.017271928,257.010009765625,249.1499938964844
229.84677,224.06822,227.05014,226.15675,-0.013379549,-0.014042094,-0.009331805,-0.013130713,254.67999267578125,248.5599975585937
276.90958,270.51636,273.9646,272.9776,-0.020933563,-0.021726301,-0.01755805,-0.021051573,254.1999969482422,245.75
270.70294,264.4408,267.81302,266.85135,0.026682878,0.025877625,0.030296013,0.026489293,252.92999267578125,245.77999877929688
275.06912,268.70557,272.1339,271.15207,-0.037558533,-0.038376756,-0.033414464,-0.037257534,259.25,254.6999969482422
261.82962,255.69147,258.97342,258.0315,0.45516458,0.4565575,0.4664006,0.4595082,259.5,253.4199981689453
295.45245,288.64203,292.3247,291.25552,-0.001894874,-0.0027755126,0.00029619038,-0.0026610133,259.739990234375,252.9100036621093
278.7529,272.30466,275.7801,274.78146,0.010506346,0.0096756015,0.013542582,0.010103947,260.29998779296875,255.3300018310547
286.57272,279.9634,283.53345,282.50397,0.2985573,0.29798302,0.2983735,0.29554778,263.54998779296875,256.8800048828125
293.5403,286.7782,290.43515,289.37582,0.68551177,0.6859321,0.6829139,0.68169534,263.6499938964844,260.2099914550781
271.1692,264.85626,268.24606,267.27188,0.78785616,0.7889071,0.7868979,0.78575253,265.8800048828125,262.0
299.22983,292.3358,296.0658,294.98022,0.80717415,0.8081437,0.8056381,0.80480236,269.3999938964844,264.0299987792969
292.70993,285.9533,289.6036,288.54453,0.6939114,0.69563544,0.69598633,0.6935401,269.04998779296875,264.5599975585937
272.07706,265.72568,269.1322,268.1493,0.7633918,0.76475763,0.7621377,0.76119184,268.42999267578125,263.8500061035156
306.46194,299.40164,303.22415,302.1056,0.48074248,0.48306984,0.4806692,0.47925982,269.9800109863281,265.0
288.6314,281.9572,285.55865,284.51523,-0.011350456,-0.011943665,-0.006998483,-0.010888338,271.7900085449219,266.5
286.2031,279.57864,283.1508,282.11685,0.42153174,0.4227022,0.42898586,0.42363694,270.7699890136719,267.6600036621094
316.9511,310.64386,314.0577,313.41342,0.14415967,0.14332728,0.14809595,0.14368105,267.5899963378906,260.79998779296875
264.54123,258.31412,261.6385,260.67728,-0.013617493,-0.014553531,-0.009889325,-0.013695053,263.1700134277344,259.5899963378906
282.9906,276.44888,279.9774,278.96042,0.06653416,0.052869674,0.05039352,0.065007724,261.92999267578125,258.3399963378906
324.3527,319.0425,321.9069,321.84903,0.076934025,0.074500114,0.08074932,0.07719261,271.1000061035156,266.0
257.64648,251.53827,254.78595,253.84596,-0.0004983841,-0.0008500364,0.0057806172,0.0012347989,268.25,264.8399963378906
284.91977,278.34317,281.8936,280.8703,0.049418032,0.04912088,0.055547897,0.051026784,268.57000732421875,265.6099853515625
320.53256,315.61237,318.26212,318.3812,0.25823674,0.25700775,0.26068565,0.25636062,271.9100036621094,265.94000244140625
273.04813,266.72598,270.12994,269.156,0.32507548,0.3277265,0.33816817,0.33137637,269.1099853515625,262.95001220703125
277.42252,271.0229,274.47607,273.4882,0.35829905,0.36093965,0.36828622,0.3627869,268.8800048828125,263.0199890136719
307.50662,301.66464,304.8228,304.35135,0.43125394,0.43416816,0.44013566,0.4351935,271.6600036621094,265.0199890136719
266.70102,260.49258,263.82474,262.8714,0.09766645,0.09793582,0.10217395,0.09833271,270.5,264.2099914550781
339.00085,335.66263,337.49216,338.54016,0.24069352,0.24228261,0.25034755,0.24461137,280.1000061035156,269.1300048828125
258.6922,252.57858,255.83423,254.89427,0.16403675,0.16520771,0.17235807,0.1671893,282.4700012207031,275.239990234375
284.71463,278.16245,281.70453,280.6873,0.40933254,0.4119636,0.4185587,0.41341394,278.4100036621094,274.239990234375
269.1566,262.93097,266.28314,265.32877,0.31839156,0.3193641,0.31900758,0.31709126,276.79998779296875,270.45001220703125
293.12027,286.37482,290.02435,288.96878,0.68502283,0.68664855,0.6861719,0.68409044,276.79998779296875,270.2900085449219
278.73206,272.30316,275.7729,274.7792,0.5823682,0.58401704,0.58233255,0.5806713,277.07000732421875,273.44000244140625
300.18295,293.28384,297.02118,295.9356,0.6297563,0.6314558,0.63191634,0.6293407,280.20001220703125,275.6499938964844
280.48105,274.00598,277.4998,276.49658,0.56337297,0.5640661,0.5597525,0.5590756,282.9100036621094,278.1099853515625
299.55646,292.68457,296.4102,295.33084,0.71770537,0.71902704,0.71790993,0.7161311,283.3399963378906,277.8699951171875
284.83487,278.30588,281.84198,280.83087,0.55766445,0.55891466,0.557688,0.5556855,278.6000061035156,272.3900146484375
304.28082,298.2699,301.52066,300.9351,0.76378626,0.7646864,0.76124936,0.7606696,275.8399963378906,269.7900085449219
275.09903,268.78772,272.2011,271.23285,0.726691,0.72766745,0.72315747,0.72301507,273.1600036621094,265.0
256.10452,250.09335,253.30345,252.38643,0.7719387,0.77286744,0.7701256,0.76941276,273.4700012207031,269.0
292.69064,285.97754,289.61508,288.56726,0.77045757,0.7715598,0.7688213,0.767985,277.9800109863281,273.5
278.53708,272.12473,275.58844,274.5988,0.39812908,0.39842445,0.38891858,0.39063203,280.20001220703125,274.5400085449219
295.51202,288.73123,292.40567,291.34424,0.3251988,0.32538888,0.31475574,0.31699875,279.8299865722656,276.19000244140625
283.47504,276.95798,280.48227,279.47238,0.53982055,0.54042435,0.5310044,0.5325152,283.2900085449219,277.1600036621094
292.21844,285.50735,289.14142,288.09348,0.74846435,0.7498964,0.7468668,0.7460646,286.5799865722656,280.5899963378906
252.15808,246.15645,249.33963,248.41959,0.8049951,0.8059804,0.8033491,0.8025587,285.3999938964844,282.0
300.19638,293.34885,297.061,295.99954,0.6661844,0.66849047,0.6654947,0.6645308,286.3800048828125,282.07000732421875
309.42276,302.58774,306.2913,305.3098,0.5222038,0.522639,0.5103932,0.51301247,291.6700134277344,286.1400146484375
290.34537,283.66394,287.27795,286.23508,0.32971984,0.33125257,0.3296094,0.3279224,292.57000732421875,288.010009765625
278.8259,272.36575,275.8451,274.84348,0.6456877,0.64806175,0.64489424,0.6439699,293.3399963378906,289.3999938964844
361.43607,358.25568,360.13287,361.29874,0.0697008,0.068959855,0.067514256,0.06612476,300.69000244140625,292.1000061035156
308.40024,301.3159,305.15723,304.03513,-0.013276123,-0.014144772,-0.012094577,-0.014665175,307.54998779296875,298.5
258.0143,251.7775,255.06473,254.0919,0.2259903,0.2256668,0.21595402,0.21798846,307.989990234375,304.3500061035156
304.55737,297.55978,301.35245,300.24747,0.16847208,0.169432,0.17440708,0.17012155,309.3900146484375,305.510009765625
289.25272,282.58688,286.18967,285.14932,0.06831051,0.06785524,0.06854624,0.06630457,308.79998779296875,305.69000244140625
315.94406,308.84332,312.69266,311.62152,0.33655515,0.33824998,0.3381417,0.33579016,306.3399963378906,301.8699951171875
298.50427,291.6207,295.34326,294.25943,0.13885434,0.13914403,0.13994685,0.13751335,305.7900085449219,301.9100036621094
294.08157,287.295,290.9624,289.89746,0.36879945,0.36954257,0.36013198,0.36169338,309.25,302.0
292.05667,285.31467,288.95673,287.9005,0.61096036,0.61224025,0.60768974,0.60717463,305.0599975585937,300.5599975585937
298.74835,291.8709,295.59317,294.51126,0.6223876,0.62330985,0.62459487,0.62144095,303.8399963378906,298.0400085449219
413.62875,410.1716,412.59122,413.6099,0.22679614,0.22592708,0.21972202,0.22092433,304.5,296.75
411.63492,408.1922,410.58957,411.61526,0.065536685,0.06397004,0.054300435,0.057626355,313.6199951171875,295.54998779296875
201.70697,195.6532,198.54268,197.53871,0.27511182,0.27643982,0.27537724,0.2740479,313.0,305.8999938964844
296.55634,289.7322,293.4256,292.35443,0.20978001,0.21025647,0.21790446,0.2127073,309.7799987792969,301.57000732421875
278.74997,272.25732,275.74567,274.73547,0.18316051,0.18354657,0.1823697,0.18071571,305.1499938964844,301.0
323.0517,316.27908,319.94666,319.1057,0.36006436,0.34794357,0.34482232,0.35089803,306.2099914550781,298.8999938964844
298.05774,291.1955,294.90915,293.83017,0.017367821,0.01692555,0.020983377,0.017412197,305.3299865722656,301.5
301.43484,294.5026,298.2572,297.16483,0.090902776,0.090735085,0.09291664,0.08994284,303.6199951171875,298.29998779296875
298.25137,291.39496,295.1081,294.0309,0.52373147,0.52580035,0.5258837,0.52334726,301.3599853515625,297.5199890136719
303.6055,296.63974,300.41675,299.31937,0.1527861,0.15264645,0.15521322,0.15184793,300.989990234375,296.1499938964844
309.60764,302.63364,306.41412,305.36002,0.37217617,0.3713981,0.36956897,0.36751497,298.5199890136719,292.54998779296875
298.28354,291.42847,295.14142,294.0646,0.558931,0.56064737,0.5574521,0.556308,299.2699890136719,294.29998779296875
296.952,290.1286,293.82422,292.75378,0.42892087,0.42975834,0.4321835,0.4284508,299.0799865722656,295.260009765625
318.4943,311.69516,315.37732,314.48694,0.39186972,0.3947548,0.40262225,0.39688617,296.3699951171875,290.6700134277344
286.36072,279.7473,283.3172,282.28638,0.16361336,0.16470496,0.17207982,0.16679657,294.2900085449219,290.5400085449219
311.98737,305.2815,308.91324,308.02084,0.014032963,0.013207783,0.016311835,0.013287916,289.29998779296875,285.1499938964844
300.4507,293.77567,297.39252,296.42484,0.05469766,0.05489508,0.06179505,0.056932557,288.3299865722656,284.5
298.03824,291.49368,295.0388,294.12143,0.24409269,0.24537393,0.24841063,0.24487188,289.5599975585937,283.4800109863281
283.7154,277.18274,280.713,279.69943,0.3853581,0.38606673,0.37681395,0.3782596,289.510009765625,285.739990234375
301.95297,295.39963,298.9489,298.05795,0.1623493,0.16315989,0.16718216,0.16333844,288.5,283.8299865722656
294.55576,287.83133,291.47656,290.4357,0.25189725,0.25285757,0.25124902,0.24967255,289.8699951171875,284.79998779296875
311.62317,305.092,308.6273,307.82498,0.3673128,0.36911297,0.36761242,0.36583844,291.5,287.8999938964844
298.22495,291.6614,295.21704,294.291,0.39914662,0.4041506,0.39918548,0.399019,291.04998779296875,285.6199951171875
310.73322,304.43497,307.84155,307.15622,0.6051435,0.60772556,0.60441816,0.6035995,285.2799987792969,279.739990234375
279.7346,273.28302,276.76544,275.7673,0.57829064,0.58836436,0.5817805,0.5853495,283.0,279.3299865722656
301.6171,295.23535,298.6898,297.88754,0.22162451,0.22327475,0.2297899,0.22492954,285.9800109863281,280.0
297.54105,291.0955,294.58597,293.71735,0.4869412,0.4893645,0.48848101,0.48662156,284.8699951171875,280.0
333.1157,329.30508,331.34045,332.14883,0.4496939,0.4551236,0.45000297,0.4502828,291.3900146484375,284.1700134277344
295.25626,288.75992,292.27893,291.36508,0.56332505,0.59116507,0.57873803,0.5898556,295.2300109863281,287.5799865722656
293.68082,287.247,290.73175,289.83862,0.36220413,0.36398208,0.36257458,0.36138988,297.0,292.7099914550781
311.94135,305.6155,309.03717,308.3467,0.57955843,0.5822849,0.5813548,0.57946974,298.8800048828125,290.79998779296875
296.29184,289.6783,293.26196,292.29388,0.68529534,0.68668216,0.6835565,0.6826706,299.9599914550781,296.6000061035156
311.57614,305.032,308.5745,307.76486,0.60735554,0.6099669,0.60875636,0.6069824,301.0,297.2200012207031
310.20236,303.59326,307.17194,306.31674,0.5584649,0.55994815,0.5569699,0.55644065,301.8599853515625,297.8399963378906
307.28473,300.70413,304.26758,303.4044,0.5530336,0.5536666,0.5527789,0.5533152,302.0,297.6600036621094
306.49924,299.8771,303.46362,302.57214,0.7464232,0.74742424,0.74461716,0.74392265,300.2200012207031,296.20001220703125
319.24295,312.60373,316.1974,315.39807,0.7726996,0.7737004,0.77131283,0.77036303,301.0,295.260009765625
320.81113,314.13483,317.74872,316.94208,0.7321002,0.73291445,0.73011035,0.72927225,304.6499938964844,296.010009765625
327.71933,320.9012,324.59225,323.765,0.74064636,0.74191165,0.7391012,0.73828673,312.739990234375,302.9100036621094
307.0454,300.08737,303.85956,302.7935,0.7451768,0.7463549,0.74354166,0.74278027,314.5400085449219,311.0400085449219
421.63022,418.07193,420.56018,421.57382,0.6091462,0.6109379,0.60882515,0.6075348,320.57000732421875,312.4100036621094
252.92982,246.60573,249.8871,248.8846,0.4137109,0.41561833,0.41346094,0.41288057,315.8999938964844,308.7699890136719
317.04095,310.41415,314.0014,313.19113,0.16250022,0.16140121,0.16725971,0.16516586,318.0799865722656,311.2799987792969
312.86865,306.18326,309.80365,308.92905,0.58063316,0.58172256,0.5802123,0.5790252,316.7099914550781,310.75
315.58752,308.9299,312.53445,311.6962,0.6843198,0.6855915,0.6824941,0.6818533,319.3699951171875,313.260009765625
309.52145,302.85345,306.46484,305.57288,0.7674714,0.76859516,0.7657982,0.76502144,317.2099914550781,313.3500061035156
314.50162,307.98267,311.51074,310.7377,0.7487298,0.74983656,0.7468737,0.746108,315.3099975585937,311.0599975585937
332.39786,326.25763,329.57422,329.14383,0.7688274,0.769842,0.7670354,0.766286,321.0,313.6499938964844
315.4106,308.75027,312.35635,311.51526,0.6188772,0.62152445,0.6183887,0.6174685,321.7300109863281,317.5199890136719
323.2526,316.7724,320.2774,319.59457,0.6700826,0.6723426,0.6693469,0.66838986,322.9200134277344,313.0199890136719
301.9602,295.02994,298.7872,297.69608,0.74572736,0.74725527,0.74438506,0.7435014,319.20001220703125,312.6199951171875
318.70438,312.14386,315.6941,314.9324,0.5866931,0.58953565,0.58731014,0.58596283,315.3399963378906,309.739990234375
331.76193,326.63333,329.39398,329.49368,0.57400984,0.57662994,0.57289326,0.5721749,311.54998779296875,300.2699890136719
308.36813,301.73343,305.32654,304.4432,0.2156249,0.21679038,0.21992932,0.2163511,303.5,296.5
300.78705,293.87985,297.62323,296.5364,0.17552274,0.17614786,0.17864628,0.17536359,306.70001220703125,302.5899963378906
307.3268,300.33026,304.12372,303.0394,0.21489802,0.21486959,0.20717138,0.20823768,310.92999267578125,303.8399963378906
311.67276,304.75333,308.50336,307.4946,0.27104264,0.27121237,0.26169664,0.2635391,311.6499938964844,307.0
319.20084,312.46506,316.11212,315.26108,0.3469199,0.34608138,0.33963358,0.3396342,310.7900085449219,305.260009765625
316.3824,309.4636,313.2124,312.24146,0.23560157,0.23585594,0.23071092,0.23058243,310.79998779296875,305.54998779296875
327.04306,320.0648,323.84454,322.92664,0.23806123,0.23898664,0.23955154,0.23698887,311.0,305.239990234375
446.2323,442.49866,445.1889,446.1909,0.38292664,0.38475466,0.38524774,0.38257122,331.8900146484375,316.75
264.49017,257.89407,261.32507,260.26822,0.1521361,0.1532563,0.16133872,0.15576164,330.0,323.79998779296875
359.64297,355.09634,357.53394,358.16116,0.05049978,0.049885847,0.05217978,0.04927064,337.1099853515625,325.67999267578125
305.42334,298.3558,302.17404,301.0522,-0.041892327,-0.04276806,-0.038012818,-0.04175403,331.7200012207031,324.0599975585937
440.31998,436.60385,439.22485,440.25217,-0.027267607,-0.02814674,-0.024185318,-0.027636655,332.6499938964844,326.75
600.13434,592.8893,596.69366,597.88007,-0.03522779,-0.036055006,-0.03135331,-0.035091422,368.3999938964844,352.6199951171875
184.78175,177.51773,178.74371,182.14409,-0.040165525,-0.04101141,-0.036118686,-0.039925557,362.75,357.20001220703125
302.51364,295.45264,299.2512,298.12695,-0.026579864,-0.027354179,-0.0224855,-0.026313737,362.8900146484375,356.2900085449219
405.9624,402.42673,404.6782,405.81546,0.03886195,0.037690565,0.042250607,0.03834733,365.0,358.6499938964844
287.6035,280.79,284.42554,283.34464,0.0042429753,0.004025109,0.010792937,0.0061438945,366.0,359.0
344.0443,337.50452,341.0401,340.48935,0.06815024,0.06780125,0.07401097,0.07023462,365.7699890136719,356.1000061035156
303.37912,296.3087,300.11526,298.98978,-0.012286328,-0.014340488,-0.0062415674,-0.010089516,361.0,354.3999938964844
331.3552,324.39014,328.16187,327.2852,0.025175061,-0.020579113,0.0284235,0.026864659,360.1700134277344,354.8399963378906
334.69547,327.69818,331.48712,330.61984,0.033759885,0.03372754,0.040232252,0.035757955,362.8699951171875,354.5
391.65482,388.21228,390.3446,391.49075,-0.0051502273,-0.005537855,-0.00015926361,-0.0041544195,357.8999938964844,341.8800048828125
298.70276,291.7161,295.46973,294.35944,0.005582989,0.0054898597,0.012471445,0.007723028,351.04998779296875,344.0400085449219
324.61008,317.67215,321.4301,320.51425,0.96054846,0.85120153,0.8313259,0.93795246,355.3699951171875,348.0599975585937
333.3823,326.62408,330.2811,329.53064,0.06490733,0.062451597,0.07245612,0.070136614,355.4800109863281,347.2799987792969
343.1517,336.3926,340.04834,339.37503,0.041900653,0.17134163,-0.084278405,0.025736399,356.2200012207031,345.67999267578125
371.12335,367.05722,369.22818,370.20126,-0.03861414,-0.039990157,-0.034706116,-0.039045826,368.9400024414063,356.42999267578125
343.3832,336.4512,340.2025,339.43896,-0.042909063,-0.043930504,-0.03889021,-0.042805213,372.8999938964844,365.5499877929688
299.77274,292.73172,296.5077,295.3848,-0.02217534,-0.022912841,-0.018437216,-0.022114635,373.489990234375,364.6700134277344
318.4299,311.2588,315.1469,314.0577,-0.033694796,-0.034472447,-0.029573321,-0.03340074,368.7799987792969,362.5
330.4383,323.45547,327.23724,326.34378,-0.04169941,-0.042453952,-0.038085934,-0.04198208,367.55999755859375,360.4500122070313
339.268,332.31146,336.07715,335.2678,-0.040455014,-0.041452985,-0.036514327,-0.04045874,369.25,363.2999877929688
358.29172,352.53812,355.63934,355.6173,-0.019870345,-0.020788474,-0.018139279,-0.021052554,374.5,366.30999755859375
335.93402,328.8339,332.6795,331.76724,-0.036626667,-0.03749928,-0.033128824,-0.036725026,377.7900085449219,373.1799926757813
333.79773,326.7666,330.57452,329.68198,0.5453126,0.54820144,0.547418,0.5454004,382.5,374.8200073242188
330.92572,323.8447,327.68073,326.7388,0.61093265,0.6137908,0.61082566,0.6098268,387.0,382.6099853515625
341.0361,334.14017,337.872,337.10898,0.65728986,0.659687,0.6566947,0.6557213,394.1000061035156,388.6199951171875
420.97882,417.33005,419.7219,420.8345,0.6183416,0.6211254,0.61814547,0.6171528,399.0,389.1000061035156
317.21338,309.9137,313.8714,312.70587,0.59576666,0.5986845,0.5966085,0.5952085,390.9500122070313,383.1000061035156
309.8049,302.61908,306.4984,305.35202,0.039908327,0.03959795,0.043079417,0.039671008,389.6900024414063,381.489990234375
328.41275,321.58612,325.28192,324.45547,-0.004857039,-0.0055971746,-0.0025259797,-0.0056509213,386.6499938964844,381.3699951171875
337.92322,330.99664,334.74597,333.9419,-0.028139696,-0.028817076,-0.023345264,-0.02742647,388.3500061035156,383.8299865722656
351.3316,344.91202,348.3801,347.95096,-0.038122363,-0.038994122,-0.034496617,-0.038142137,388.2099914550781,382.5700073242188
336.99417,330.11765,333.83948,333.05466,-0.04151985,-0.042416297,-0.03788201,-0.04153465,389.05999755859375,383.0199890136719
329.69705,322.97336,326.612,325.85056,0.04608917,0.045393478,0.04485409,0.043125756,388.9800109863281,382.0
326.32877,319.51083,323.20227,322.36383,0.5932685,0.59630114,0.59533745,0.59346664,385.0,379.5
353.5666,348.34906,351.15533,351.38058,0.6108301,0.61369014,0.6107322,0.6097303,389.4200134277344,383.7999877929688
322.19968,315.3678,319.06775,318.189,0.6107406,0.6136005,0.61065286,0.6096464,391.7000122070313,385.0
335.95334,329.28403,332.89154,332.2087,0.74258107,0.7441486,0.741362,0.7404322,391.3599853515625,386.5
367.56165,363.10446,365.4909,366.22894,0.610864,0.61371386,0.6107648,0.6097574,396.2999877929688,383.1000061035156
318.75723,311.42358,315.40063,314.22842,0.6063393,0.6091791,0.60612947,0.60515755,397.2900085449219,392.6000061035156
441.58115,437.81204,440.41718,441.473,0.621143,0.62389904,0.6209069,0.6199197,404.7200012207031,395.7799987792969
294.95676,287.95282,291.68854,290.56854,0.5062469,0.5089175,0.50771683,0.5058339,405.0,399.2000122070313
319.4515,312.0713,316.06604,314.88278,0.27448344,0.27407637,0.25845426,0.26270223,403.7200012207031,396.3699951171875
355.06802,348.41702,352.01108,351.48975,0.11010194,0.109734334,0.10694836,0.10606084,404.5199890136719,396.80999755859375
348.15854,341.43246,345.06927,344.4531,-0.029006595,-0.030161675,-0.029080518,-0.031280752,405.6300048828125,396.25
353.83505,347.118,350.74872,350.18253,-0.014354686,-0.015682455,-0.017146187,-0.018332377,399.9200134277344,392.4500122070313
339.15244,332.3032,336.00977,335.2564,-0.025584295,-0.026722744,-0.025633335,-0.027871912,398.8299865722656,393.7999877929688
346.7806,340.12885,343.72476,343.13724,-0.03761093,-0.038495157,-0.034250446,-0.03779468,399.3599853515625,394.0199890136719
344.3502,337.5992,341.25043,340.5908,0.0030242407,0.00196251,0.0024184983,0.00037524104,402.7099914550781,396.2200012207031
365.8657,361.05975,363.63785,364.17825,0.25965506,0.25944012,0.24718368,0.25001398,397.0,388.4200134277344
320.7742,313.36783,317.3783,316.19006,0.1611886,0.16023591,0.14871848,0.1513808,398.4700012207031,394.2900085449219
351.63083,344.90128,348.5393,347.9489,0.13351867,0.13267964,0.13128182,0.13028722,403.0,396.0400085449219
340.51318,333.6158,337.3487,336.58057,0.019265365,0.018079795,0.017969342,0.016224306,406.8900146484375,398.4400024414063
356.1841,349.71533,353.2095,352.79294,0.46190643,0.46321392,0.45182502,0.45420346,403.760009765625,393.7999877929688
343.64487,336.92175,340.55768,339.90726,0.41242138,0.41391698,0.406743,0.4073375,399.7799987792969,388.4500122070313
337.3988,330.5516,334.25732,333.49115,0.6105022,0.6133642,0.6104402,0.60942334,398.6300048828125,391.2900085449219
352.91977,346.18826,349.82718,349.24594,0.6369721,0.6395729,0.636639,0.63562995,399.30999755859375,392.5299987792969
345.90118,339.10995,342.78317,342.1144,0.61004335,0.61290646,0.61002856,0.6089909,399.2900085449219,389.4100036621094
419.90518,416.23972,418.6106,419.7374,0.6110498,0.6139067,0.6109581,0.609952,403.489990234375,393.6600036621094
319.6576,312.26157,316.26215,315.07504,0.60528636,0.608183,0.6056861,0.6044801,407.7999877929688,401.6000061035156
